func_src,label,cve_id,cwe,repo,commit,language
"
    public XStream() {
        this(null, (Mapper)null, new XppDriver());
    }

    /**
     * Constructs an XStream with a special {@link ReflectionProvider}.
     * <p>
     * The instance will use the {@link XppDriver} as default.
     * </p>
     * 
     * @param reflectionProvider the reflection provider to use or <em>null</em> for best matching reflection provider
     * @throws InitializationException in case of an initialization problem
     */
    public XStream(ReflectionProvider reflectionProvider) {
        this(reflectionProvider, (Mapper)null, new XppDriver());
    }

    /**
     * Constructs an XStream with a special {@link HierarchicalStreamDriver}.
     * <p>
     * The instance will tries to determine the best match for the {@link ReflectionProvider} on its own.
     * </p>
     *
     * @param hierarchicalStreamDriver the driver instance
     * @throws InitializationException in case of an initialization problem
     */
    public XStream(HierarchicalStreamDriver hierarchicalStreamDriver) {
        this(null, (Mapper)null, hierarchicalStreamDriver);
    }

    /**
     * Constructs an XStream with a special {@link HierarchicalStreamDriver} and {@link ReflectionProvider}.
     * 
     * @param reflectionProvider the reflection provider to use or <em>null</em> for best matching Provider
     * @param hierarchicalStreamDriver the driver instance
     * @throws InitializationException in case of an initialization problem
     */
    public XStream(ReflectionProvider reflectionProvider, HierarchicalStreamDriver hierarchicalStreamDriver) {
        this(reflectionProvider, (Mapper)null, hierarchicalStreamDriver);",0,CVE-2021-29505,CWE-502,x-stream/xstream,f0c4a8d861b68ffc3119cfbbbd632deee624e227,java
"
    public XStream(ReflectionProvider reflectionProvider) {
        this(reflectionProvider, (Mapper)null, new XppDriver());
    }

    /**
     * Constructs an XStream with a special {@link HierarchicalStreamDriver}.
     * <p>
     * The instance will tries to determine the best match for the {@link ReflectionProvider} on its own.
     * </p>
     *
     * @param hierarchicalStreamDriver the driver instance
     * @throws InitializationException in case of an initialization problem
     */
    public XStream(HierarchicalStreamDriver hierarchicalStreamDriver) {
        this(null, (Mapper)null, hierarchicalStreamDriver);
    }

    /**
     * Constructs an XStream with a special {@link HierarchicalStreamDriver} and {@link ReflectionProvider}.
     * 
     * @param reflectionProvider the reflection provider to use or <em>null</em> for best matching Provider
     * @param hierarchicalStreamDriver the driver instance
     * @throws InitializationException in case of an initialization problem
     */
    public XStream(ReflectionProvider reflectionProvider, HierarchicalStreamDriver hierarchicalStreamDriver) {
        this(reflectionProvider, (Mapper)null, hierarchicalStreamDriver);
    }

    /**
     * Constructs an XStream with a special {@link HierarchicalStreamDriver}, {@link ReflectionProvider} and a prepared
     * {@link Mapper} chain.
     * 
     * @param reflectionProvider the reflection provider to use or <em>null</em> for best matching Provider
     * @param mapper the instance with the {@link Mapper} chain or <em>null</em> for the default chain
     * @param driver the driver instance
     * @throws InitializationException in case of an initialization problem
     * @deprecated As of 1.3, use {@link #XStream(ReflectionProvider, HierarchicalStreamDriver, ClassLoader, Mapper)}
     *             instead
     */",0,CVE-2021-29505,CWE-502,x-stream/xstream,f0c4a8d861b68ffc3119cfbbbd632deee624e227,java
"
    public XStream(HierarchicalStreamDriver hierarchicalStreamDriver) {
        this(null, (Mapper)null, hierarchicalStreamDriver);
    }

    /**
     * Constructs an XStream with a special {@link HierarchicalStreamDriver} and {@link ReflectionProvider}.
     * 
     * @param reflectionProvider the reflection provider to use or <em>null</em> for best matching Provider
     * @param hierarchicalStreamDriver the driver instance
     * @throws InitializationException in case of an initialization problem
     */
    public XStream(ReflectionProvider reflectionProvider, HierarchicalStreamDriver hierarchicalStreamDriver) {
        this(reflectionProvider, (Mapper)null, hierarchicalStreamDriver);
    }

    /**
     * Constructs an XStream with a special {@link HierarchicalStreamDriver}, {@link ReflectionProvider} and a prepared
     * {@link Mapper} chain.
     * 
     * @param reflectionProvider the reflection provider to use or <em>null</em> for best matching Provider
     * @param mapper the instance with the {@link Mapper} chain or <em>null</em> for the default chain
     * @param driver the driver instance
     * @throws InitializationException in case of an initialization problem
     * @deprecated As of 1.3, use {@link #XStream(ReflectionProvider, HierarchicalStreamDriver, ClassLoader, Mapper)}
     *             instead
     */
    public XStream(ReflectionProvider reflectionProvider, Mapper mapper, HierarchicalStreamDriver driver) {
        this(reflectionProvider, driver, new CompositeClassLoader(), mapper);
    }

    /**
     * Constructs an XStream with a special {@link HierarchicalStreamDriver}, {@link ReflectionProvider} and a
     * {@link ClassLoaderReference}.
     * 
     * @param reflectionProvider the reflection provider to use or <em>null</em> for best matching Provider
     * @param driver the driver instance
     * @param classLoaderReference the reference to the {@link ClassLoader} to use
     * @throws InitializationException in case of an init",0,CVE-2021-29505,CWE-502,x-stream/xstream,f0c4a8d861b68ffc3119cfbbbd632deee624e227,java
"

    public ScriptPluginProviderLoader(final File file, final File cachedir) {
        this.file = file;
        this.cachedir = cachedir;
    }

    @Override
    public boolean canLoadForService(final FrameworkSupportService service) {
        return service instanceof ScriptPluginProviderLoadable;
    }

    private PluginResourceLoader getResourceLoader() throws PluginException {
        if (null == resourceLoader) {
            synchronized (this) {
                if (null == resourceLoader) {
                    try {
                        ZipResourceLoader loader = new ZipResourceLoader(
                                new File(getFileCacheDir(), ""resources""),
                                file,
                                getPluginResourcesList(),
                                getFileBasename() + ""/"" + getResourcesBasePath()
                        );
                        loader.extractResources();
                        this.resourceLoader = loader;
                    } catch (IOException e) {
                        throw new PluginException(""Unable to expand plugin libs: "" + e.getMessage(), e);
                    }
                }
            }
        }
        return resourceLoader;
    }

    @Override
    public List<String> listResources() throws PluginException, IOException {
        if (supportsResources(getPluginMeta())) {
            return getResourceLoader().listResources();
        }
        return null;",0,CVE-2021-39132,CWE-502,rundeck/rundeck,850d12e21d22833bc148b7f458d7cb5949f829b6,java
"
    public boolean canLoadForService(final FrameworkSupportService service) {
        return service instanceof ScriptPluginProviderLoadable;
    }

    private PluginResourceLoader getResourceLoader() throws PluginException {
        if (null == resourceLoader) {
            synchronized (this) {
                if (null == resourceLoader) {
                    try {
                        ZipResourceLoader loader = new ZipResourceLoader(
                                new File(getFileCacheDir(), ""resources""),
                                file,
                                getPluginResourcesList(),
                                getFileBasename() + ""/"" + getResourcesBasePath()
                        );
                        loader.extractResources();
                        this.resourceLoader = loader;
                    } catch (IOException e) {
                        throw new PluginException(""Unable to expand plugin libs: "" + e.getMessage(), e);
                    }
                }
            }
        }
        return resourceLoader;
    }

    @Override
    public List<String> listResources() throws PluginException, IOException {
        if (supportsResources(getPluginMeta())) {
            return getResourceLoader().listResources();
        }
        return null;
    }

    @Override
    public InputStream openResourceStreamFor(final String name) throws PluginException, IOException {
        if (supportsResources(getPluginMeta())) {
            return getResourceLoader().openResourceStreamFor(name);
        }",0,CVE-2021-39132,CWE-502,rundeck/rundeck,850d12e21d22833bc148b7f458d7cb5949f829b6,java
"

    private PluginResourceLoader getResourceLoader() throws PluginException {
        if (null == resourceLoader) {
            synchronized (this) {
                if (null == resourceLoader) {
                    try {
                        ZipResourceLoader loader = new ZipResourceLoader(
                                new File(getFileCacheDir(), ""resources""),
                                file,
                                getPluginResourcesList(),
                                getFileBasename() + ""/"" + getResourcesBasePath()
                        );
                        loader.extractResources();
                        this.resourceLoader = loader;
                    } catch (IOException e) {
                        throw new PluginException(""Unable to expand plugin libs: "" + e.getMessage(), e);
                    }
                }
            }
        }
        return resourceLoader;
    }

    @Override
    public List<String> listResources() throws PluginException, IOException {
        if (supportsResources(getPluginMeta())) {
            return getResourceLoader().listResources();
        }
        return null;
    }

    @Override
    public InputStream openResourceStreamFor(final String name) throws PluginException, IOException {
        if (supportsResources(getPluginMeta())) {
            return getResourceLoader().openResourceStreamFor(name);
        }
        return null;
    }
",0,CVE-2021-39132,CWE-502,rundeck/rundeck,850d12e21d22833bc148b7f458d7cb5949f829b6,java
"
    public boolean isPacked(File workflowFile) throws IOException {
        if (workflowFile.length() > singleFileSizeLimit) {
            return false;
        }
        String fileContent = readFileToString(workflowFile);
        return fileContent.contains(""$graph"");
    }

    /**
     * Gets a list of workflows from a packed CWL file
     * @param packedFile The packed CWL file
     * @return The list of workflow overviews
     */
    public List<WorkflowOverview> getWorkflowOverviewsFromPacked(File packedFile) throws IOException {
        if (packedFile.length() <= singleFileSizeLimit) {
            List<WorkflowOverview> overviews = new ArrayList<>();

            JsonNode packedJson = yamlPathToJson(packedFile.toPath());

            if (packedJson.has(DOC_GRAPH)) {
                for (JsonNode jsonNode : packedJson.get(DOC_GRAPH)) {
                    if (extractProcess(jsonNode) == CWLProcess.WORKFLOW) {
                        WorkflowOverview overview = new WorkflowOverview(jsonNode.get(ID).asText(),
                                extractLabel(jsonNode), extractDoc(jsonNode));
                        overviews.add(overview);
                    }
                }
            } else {
                throw new IOException(""The file given was not recognised as a packed CWL file"");
            }

            return overviews;

        } else {
            throw new IOException(""File '"" + packedFile.getName() +  ""' is over singleFileSizeLimit - "" +
                    FileUtils.byteCountToDisplaySize(packedFile.length()) + ""/"" +
                    FileUtils.byteCountToDisplaySize(singleFileSizeLimit));
        }
    }",0,CVE-2021-41110,CWE-502,common-workflow-language/cwlviewer,f6066f09edb70033a2ce80200e9fa9e70a5c29de,java
"
    public List<WorkflowOverview> getWorkflowOverviewsFromPacked(File packedFile) throws IOException {
        if (packedFile.length() <= singleFileSizeLimit) {
            List<WorkflowOverview> overviews = new ArrayList<>();

            JsonNode packedJson = yamlPathToJson(packedFile.toPath());

            if (packedJson.has(DOC_GRAPH)) {
                for (JsonNode jsonNode : packedJson.get(DOC_GRAPH)) {
                    if (extractProcess(jsonNode) == CWLProcess.WORKFLOW) {
                        WorkflowOverview overview = new WorkflowOverview(jsonNode.get(ID).asText(),
                                extractLabel(jsonNode), extractDoc(jsonNode));
                        overviews.add(overview);
                    }
                }
            } else {
                throw new IOException(""The file given was not recognised as a packed CWL file"");
            }

            return overviews;

        } else {
            throw new IOException(""File '"" + packedFile.getName() +  ""' is over singleFileSizeLimit - "" +
                    FileUtils.byteCountToDisplaySize(packedFile.length()) + ""/"" +
                    FileUtils.byteCountToDisplaySize(singleFileSizeLimit));
        }
    }

    /**
     * Gets the Workflow object from internal parsing. 
     * Note, the length of the stream is not checked.
     *  
     * @param workflowStream The workflow stream to be parsed
     * @param packedWorkflowId The ID of the workflow object if the file is packed. <code>null</code> means the workflow is not expected to be packed, while """" means the first workflow found is used, packed or non-packed.
     * @param defaultLabel Label to give workflow if not set
     * @return The constructed workflow object
     */
    public Workflow parseWorkflowNative(InputStream workflowStream, String packedWorkflowId, String defaultLabel) throws IOException {
        // Parse file as yaml
        JsonNode cwlFile = yamlStreamToJson(workflowStream);",0,CVE-2021-41110,CWE-502,common-workflow-language/cwlviewer,f6066f09edb70033a2ce80200e9fa9e70a5c29de,java
"
    public Workflow parseWorkflowNative(InputStream workflowStream, String packedWorkflowId, String defaultLabel) throws IOException {
        // Parse file as yaml
        JsonNode cwlFile = yamlStreamToJson(workflowStream);

        // Check packed workflow occurs
        boolean found = false;
        if (packedWorkflowId != null) {
            if (cwlFile.has(DOC_GRAPH)) {
                for (JsonNode jsonNode : cwlFile.get(DOC_GRAPH)) {
                    if (extractProcess(jsonNode) == CWLProcess.WORKFLOW) {
                        String currentId = jsonNode.get(ID).asText();
                        if (currentId.startsWith(""#"")) {
                            currentId = currentId.substring(1);
                        }
                        if (packedWorkflowId.isEmpty() || currentId.equals(packedWorkflowId)) {
                            cwlFile = jsonNode;
                            found = true;
                            break;
                        }
                    }
                }
            }
            if (!found && ! packedWorkflowId.isEmpty()) throw new WorkflowNotFoundException();
        }
        if (! found && extractProcess(cwlFile) == CWLProcess.WORKFLOW) {
        	// Check the current json node is a workflow
        	found = true;
        }
        if (! found) {
            throw new WorkflowNotFoundException();
        }

        // Use filename for label if there is no defined one
        String label = extractLabel(cwlFile);
        if (label == null) {
            label = defaultLabel;
        }

        // Construct the rest of the workflow model",0,CVE-2021-41110,CWE-502,common-workflow-language/cwlviewer,f6066f09edb70033a2ce80200e9fa9e70a5c29de,java
"

    public static ParserConfig getGlobalInstance() {
        return global;
    }
    public static ParserConfig                              global                = new ParserConfig();

    private final IdentityHashMap<Type, ObjectDeserializer> deserializers         = new IdentityHashMap<Type, ObjectDeserializer>();
    private final IdentityHashMap<Type, IdentityHashMap<Type, ObjectDeserializer>> mixInDeserializers = new IdentityHashMap<Type, IdentityHashMap<Type, ObjectDeserializer>>(16);
    private final ConcurrentMap<String,Class<?>>            typeMapping           = new ConcurrentHashMap<String,Class<?>>(16, 0.75f, 1);

    private boolean                                         asmEnable             = !ASMUtils.IS_ANDROID;

    public final SymbolTable                                symbolTable           = new SymbolTable(4096);

    public PropertyNamingStrategy                           propertyNamingStrategy;

    protected ClassLoader                                   defaultClassLoader;

    protected ASMDeserializerFactory                        asmFactory;

    private static boolean                                  awtError              = false;
    private static boolean                                  jdk8Error             = false;
    private static boolean                                  jodaError             = false;
    private static boolean                                  guavaError            = false;

    private boolean                                         autoTypeSupport       = AUTO_SUPPORT;
    private long[]                                          internalDenyHashCodes;
    private long[]                                          denyHashCodes;
    private long[]                                          acceptHashCodes;


    public final boolean                                    fieldBased;
    private boolean                                         jacksonCompatible     = false;

    public boolean                         ",0,CVE-2022-25845,CWE-502,alibaba/fastjson,35db4adad70c32089542f23c272def1ad920a60d,java
"

    public ParserConfig(){
        this(false);
    }

    public ParserConfig(boolean fieldBase){
        this(null, null, fieldBase);
    }

    public ParserConfig(ClassLoader parentClassLoader){
        this(null, parentClassLoader, false);
    }

    public ParserConfig(ASMDeserializerFactory asmFactory){
        this(asmFactory, null, false);
    }

    private ParserConfig(ASMDeserializerFactory asmFactory, ClassLoader parentClassLoader, boolean fieldBased){
        this.fieldBased = fieldBased;
        if (asmFactory == null && !ASMUtils.IS_ANDROID) {
            try {
                if (parentClassLoader == null) {
                    asmFactory = new ASMDeserializerFactory(new ASMClassLoader());
                } else {
                    asmFactory = new ASMDeserializerFactory(parentClassLoader);
                }
            } catch (ExceptionInInitializerError error) {
                // skip
            } catch (AccessControlException error) {
                // skip
            } catch (NoClassDefFoundError error) {
                // skip
            }
        }

        this.asmFactory = asmFactory;

        if (asmFactory == null) {
            asmEnable = false;",0,CVE-2022-25845,CWE-502,alibaba/fastjson,35db4adad70c32089542f23c272def1ad920a60d,java
"

    public ParserConfig(boolean fieldBase){
        this(null, null, fieldBase);
    }

    public ParserConfig(ClassLoader parentClassLoader){
        this(null, parentClassLoader, false);
    }

    public ParserConfig(ASMDeserializerFactory asmFactory){
        this(asmFactory, null, false);
    }

    private ParserConfig(ASMDeserializerFactory asmFactory, ClassLoader parentClassLoader, boolean fieldBased){
        this.fieldBased = fieldBased;
        if (asmFactory == null && !ASMUtils.IS_ANDROID) {
            try {
                if (parentClassLoader == null) {
                    asmFactory = new ASMDeserializerFactory(new ASMClassLoader());
                } else {
                    asmFactory = new ASMDeserializerFactory(parentClassLoader);
                }
            } catch (ExceptionInInitializerError error) {
                // skip
            } catch (AccessControlException error) {
                // skip
            } catch (NoClassDefFoundError error) {
                // skip
            }
        }

        this.asmFactory = asmFactory;

        if (asmFactory == null) {
            asmEnable = false;
        }

        initDeserializers();
",0,CVE-2022-25845,CWE-502,alibaba/fastjson,35db4adad70c32089542f23c272def1ad920a60d,java
"
	public void test_exception() throws Exception {
		RuntimeException ex = new RuntimeException(""e1"");
		String text = JSON.toJSONString(ex);
		System.out.println(text);
		
		RuntimeException ex2 = (RuntimeException) JSON.parse(text);
	}
}",0,CVE-2022-25845,CWE-502,alibaba/fastjson,35db4adad70c32089542f23c272def1ad920a60d,java
"
    public void handleRequest(HttpServletRequest request, HttpServletResponse response) throws ServletException, IOException {
        try {
            RemoteInvocation invocation = readRemoteInvocation(request);

            if (!authorized(request, response, invocation)) {
                return;
            }

            RemoteInvocationResult result = invokeAndCreateResult(invocation, getProxy());
            writeRemoteInvocationResult(request, response, result);
        } catch (ClassNotFoundException ex) {
            throw new NestedServletException(""Class not found during deserialization"", ex);
        }
    }

    /**
     * Verifies that the agent UUID from the deserialized payload matches the UUID permitted by the agent authentication
     * filter.
     *
     * @param request    the {@link HttpServletRequest}
     * @param response   the {@link HttpServletResponse}
     * @param invocation the deserialized {@link RemoteInvocation} payload
     * @return true if authorized; false otherwise
     * @throws IOException on error while writing a response back to the client
     */
    private boolean authorized(HttpServletRequest request, HttpServletResponse response, RemoteInvocation invocation) throws IOException {
        final String uuid = request.getHeader(""X-Agent-GUID""); // should never be null since we passed the auth filter
        final MethodSignature current = new MethodSignature(invocation);

        LOG.debug(format(""Checking authorization for agent [%s] on invocation: %s"", uuid, invocation));

        if (KNOWN_METHODS_NEEDING_UUID_VALIDATION.contains(current)) {
            final String askingFor = AgentUUID.fromRuntimeInfo0(invocation.getArguments());

            if (!uuid.equals(askingFor)) {
                LOG.error(format(""DENYING REQUEST: Agent [%s] is attempting a request on behalf of [%s]: %s"", uuid, askingFor, invocation));
                reject(response, SC_FORBIDDEN, ""Not allowing request on behalf of another agent"");
       ",0,CVE-2022-39311,CWE-502,gocd/gocd,7b88b70d6f7f429562d5cab49a80ea856e34cdc8,java
"
    private boolean authorized(HttpServletRequest request, HttpServletResponse response, RemoteInvocation invocation) throws IOException {
        final String uuid = request.getHeader(""X-Agent-GUID""); // should never be null since we passed the auth filter
        final MethodSignature current = new MethodSignature(invocation);

        LOG.debug(format(""Checking authorization for agent [%s] on invocation: %s"", uuid, invocation));

        if (KNOWN_METHODS_NEEDING_UUID_VALIDATION.contains(current)) {
            final String askingFor = AgentUUID.fromRuntimeInfo0(invocation.getArguments());

            if (!uuid.equals(askingFor)) {
                LOG.error(format(""DENYING REQUEST: Agent [%s] is attempting a request on behalf of [%s]: %s"", uuid, askingFor, invocation));
                reject(response, SC_FORBIDDEN, ""Not allowing request on behalf of another agent"");
                return false;
            }
        } else {
            LOG.error(format(""DENYING REQUEST: Agent [%s] is requesting an unknown method invocation: %s"", uuid, invocation));
            reject(response, SC_BAD_REQUEST, format(""Unknown invocation: %s"", invocation));
            return false;
        }

        LOG.debug(format(""ALLOWING REQUEST: Agent [%s] is authorized to invoke: %s"", uuid, invocation));
        return true;
    }

    /**
     * Returns a plaintext error response back to the agent on failure
     *
     * @param response   the {@link HttpServletResponse}
     * @param statusCode the HTTP status code
     * @param msg        the error message
     * @throws IOException on error while writing a response back to the client
     */
    private void reject(HttpServletResponse response, int statusCode, String msg) throws IOException {
        response.setStatus(statusCode);
        response.setContentType(""text/plain"");
        final PrintWriter writer = response.getWriter();
        writer.println(msg);
        writer.flush();
        writer.close();",0,CVE-2022-39311,CWE-502,gocd/gocd,7b88b70d6f7f429562d5cab49a80ea856e34cdc8,java
"
    private void reject(HttpServletResponse response, int statusCode, String msg) throws IOException {
        response.setStatus(statusCode);
        response.setContentType(""text/plain"");
        final PrintWriter writer = response.getWriter();
        writer.println(msg);
        writer.flush();
        writer.close();
    }

    /**
     * Just a container class to hold functions to extract the agent UUID from deserialized payloads
     */
    private static class AgentUUID {
        private static String fromRuntimeInfo0(Object[] args) {
            return ((AgentRuntimeInfo) args[0]).getIdentifier().getUuid();
        }
    }

    /**
     * Helper class to make RMI method matching easier
     */
    private static class MethodSignature {
        private final String name;
        private final Class<?>[] paramTypes;

        private MethodSignature(RemoteInvocation invocation) {
            this(invocation.getMethodName(), invocation.getParameterTypes());
        }

        private MethodSignature(String name, Class<?>... paramTypes) {
            this.name = name;
            this.paramTypes = paramTypes;
        }

        @Override
        public boolean equals(Object o) {
            if (this == o) return true;
            if (o == null || getClass() != o.getClass()) return false;
            MethodSignature that = (MethodSignature) o;",0,CVE-2022-39311,CWE-502,gocd/gocd,7b88b70d6f7f429562d5cab49a80ea856e34cdc8,java
"
    void setup() throws Exception {
        openMocks(this).close();
        req = new MockHttpServletRequest();
        req.addHeader(""X-Agent-GUID"", AGENT_UUID);
        res = new MockHttpServletResponse();
    }

    @Test
    void isIgnored_allowedForSameUUID() throws Exception {
        final AgentRuntimeInfo agent = runtimeInfo(AGENT_UUID);
        final AgentRemoteInvokerServiceExporter invoker = deserializingWith(new RemoteInvocation(""isIgnored"", new Class[]{AgentRuntimeInfo.class, JobIdentifier.class}, new Object[]{agent, null}), target);
        invoker.handleRequest(req, res);
        verify(target, only()).isIgnored(agent, null);
        assertEquals(SC_OK, res.getStatus());
    }

    @Test
    void isIgnored_rejectedForDifferentUUID() throws Exception {
        final AgentRuntimeInfo agent = runtimeInfo(""other"");
        final AgentRemoteInvokerServiceExporter invoker = deserializingWith(new RemoteInvocation(""isIgnored"", new Class[]{AgentRuntimeInfo.class, JobIdentifier.class}, new Object[]{agent, null}), target);
        invoker.handleRequest(req, res);
        verify(target, never()).isIgnored(any(AgentRuntimeInfo.class), any(JobIdentifier.class));
        assertEquals(SC_FORBIDDEN, res.getStatus());
    }

    @Test
    void ping_allowedForSameUUID() throws Exception {
        final AgentRuntimeInfo agent = runtimeInfo(AGENT_UUID);
        final AgentRemoteInvokerServiceExporter invoker = deserializingWith(new RemoteInvocation(""ping"", new Class[]{AgentRuntimeInfo.class}, new Object[]{agent}), target);
        invoker.handleRequest(req, res);
        verify(target, only()).ping(agent);
        assertEquals(SC_OK, res.getStatus());
    }

    @Test
    void ping_rejectedForDifferentUUID() throws Exception {
        final AgentRuntimeInfo agent = runtimeInfo(""other"");
        final AgentRemoteInvokerServiceExporter invoker = deserializingWith(new RemoteInvocation(""ping"", new Class[]{AgentRuntimeInfo.class}, new Object[]{agent}), target);
        invok",0,CVE-2022-39311,CWE-502,gocd/gocd,7b88b70d6f7f429562d5cab49a80ea856e34cdc8,java
"
    void isIgnored_allowedForSameUUID() throws Exception {
        final AgentRuntimeInfo agent = runtimeInfo(AGENT_UUID);
        final AgentRemoteInvokerServiceExporter invoker = deserializingWith(new RemoteInvocation(""isIgnored"", new Class[]{AgentRuntimeInfo.class, JobIdentifier.class}, new Object[]{agent, null}), target);
        invoker.handleRequest(req, res);
        verify(target, only()).isIgnored(agent, null);
        assertEquals(SC_OK, res.getStatus());
    }

    @Test
    void isIgnored_rejectedForDifferentUUID() throws Exception {
        final AgentRuntimeInfo agent = runtimeInfo(""other"");
        final AgentRemoteInvokerServiceExporter invoker = deserializingWith(new RemoteInvocation(""isIgnored"", new Class[]{AgentRuntimeInfo.class, JobIdentifier.class}, new Object[]{agent, null}), target);
        invoker.handleRequest(req, res);
        verify(target, never()).isIgnored(any(AgentRuntimeInfo.class), any(JobIdentifier.class));
        assertEquals(SC_FORBIDDEN, res.getStatus());
    }

    @Test
    void ping_allowedForSameUUID() throws Exception {
        final AgentRuntimeInfo agent = runtimeInfo(AGENT_UUID);
        final AgentRemoteInvokerServiceExporter invoker = deserializingWith(new RemoteInvocation(""ping"", new Class[]{AgentRuntimeInfo.class}, new Object[]{agent}), target);
        invoker.handleRequest(req, res);
        verify(target, only()).ping(agent);
        assertEquals(SC_OK, res.getStatus());
    }

    @Test
    void ping_rejectedForDifferentUUID() throws Exception {
        final AgentRuntimeInfo agent = runtimeInfo(""other"");
        final AgentRemoteInvokerServiceExporter invoker = deserializingWith(new RemoteInvocation(""ping"", new Class[]{AgentRuntimeInfo.class}, new Object[]{agent}), target);
        invoker.handleRequest(req, res);
        verify(target, never()).ping(any(AgentRuntimeInfo.class));
        assertEquals(SC_FORBIDDEN, res.getStatus());
    }

    @Test
    void getWork_allowedForSameUUID() throws Exception {
    ",0,CVE-2022-39311,CWE-502,gocd/gocd,7b88b70d6f7f429562d5cab49a80ea856e34cdc8,java
"
    void isIgnored_rejectedForDifferentUUID() throws Exception {
        final AgentRuntimeInfo agent = runtimeInfo(""other"");
        final AgentRemoteInvokerServiceExporter invoker = deserializingWith(new RemoteInvocation(""isIgnored"", new Class[]{AgentRuntimeInfo.class, JobIdentifier.class}, new Object[]{agent, null}), target);
        invoker.handleRequest(req, res);
        verify(target, never()).isIgnored(any(AgentRuntimeInfo.class), any(JobIdentifier.class));
        assertEquals(SC_FORBIDDEN, res.getStatus());
    }

    @Test
    void ping_allowedForSameUUID() throws Exception {
        final AgentRuntimeInfo agent = runtimeInfo(AGENT_UUID);
        final AgentRemoteInvokerServiceExporter invoker = deserializingWith(new RemoteInvocation(""ping"", new Class[]{AgentRuntimeInfo.class}, new Object[]{agent}), target);
        invoker.handleRequest(req, res);
        verify(target, only()).ping(agent);
        assertEquals(SC_OK, res.getStatus());
    }

    @Test
    void ping_rejectedForDifferentUUID() throws Exception {
        final AgentRuntimeInfo agent = runtimeInfo(""other"");
        final AgentRemoteInvokerServiceExporter invoker = deserializingWith(new RemoteInvocation(""ping"", new Class[]{AgentRuntimeInfo.class}, new Object[]{agent}), target);
        invoker.handleRequest(req, res);
        verify(target, never()).ping(any(AgentRuntimeInfo.class));
        assertEquals(SC_FORBIDDEN, res.getStatus());
    }

    @Test
    void getWork_allowedForSameUUID() throws Exception {
        final AgentRuntimeInfo agent = runtimeInfo(AGENT_UUID);
        final AgentRemoteInvokerServiceExporter invoker = deserializingWith(new RemoteInvocation(""getWork"", new Class[]{AgentRuntimeInfo.class}, new Object[]{agent}), target);
        invoker.handleRequest(req, res);
        verify(target, only()).getWork(agent);
        assertEquals(SC_OK, res.getStatus());
    }

    @Test
    void getWork_rejectedForDifferentUUID() throws Exception {
        final AgentRuntimeInfo agent ",0,CVE-2022-39311,CWE-502,gocd/gocd,7b88b70d6f7f429562d5cab49a80ea856e34cdc8,java
"

    public String getJdbc() {
        if(StringUtils.isEmpty(extraParams.trim())){
            return ""jdbc:mysql://HOSTNAME:PORT/DATABASE""
                    .replace(""HOSTNAME"", getHost().trim())
                    .replace(""PORT"", getPort().toString().trim())
                    .replace(""DATABASE"", getDataBase().trim());
        }else {
            return ""jdbc:mysql://HOSTNAME:PORT/DATABASE?EXTRA_PARAMS""
                    .replace(""HOSTNAME"", getHost().trim())
                    .replace(""PORT"", getPort().toString().trim())
                    .replace(""DATABASE"", getDataBase().trim())
                    .replace(""EXTRA_PARAMS"", getExtraParams().trim());
        }
    }
}",0,CVE-2022-39312,CWE-502,dataease/dataease,956ee2d6c9e81349a60aef435efc046888e10a6d,java
